"id","mission_name","mission_cost","launch_time_date","rocket_company_id","mission_status_id","launch_location_id"
3473,"Voskhod | Cosmos 168",,"1967-07-04 05:59:00",28,2,119
3474,"Titan IIIC | OPS 9331-9334, LES-5 & DODGE",,"1967-07-01 13:15:00",7,2,106
3475,"Cosmos-2I (63SM) | Cosmos 166",,"1967-06-16 04:43:00",28,2,92
3476,"Atlas-SLV3 Agena-D | Mariner 5",,"1967-06-14 06:01:00",49,2,51
3477,"Cosmos-2I (63SM) | Cosmos 165",,"1967-06-12 18:06:00",28,2,120
3478,"Molniya-M /Block VL | Venera 4",,"1967-06-12 02:39:00",28,2,97
3479,"Voskhod | Cosmos 164",,"1967-06-08 13:00:00",28,2,113
3480,"Cosmos-2I (63SM) | Cosmos 163",,"1967-06-05 05:03:00",28,2,92
3481,"Atlas-SLV3 Agena-D | KH-7 Gambit 4038",,"1967-06-04 18:07:00",49,2,83
3482,"Voskhod | Cosmos 162",,"1967-06-01 10:40:00",28,2,97
3483,"Molniya | Molniya-1 n†­8",,"1967-05-24 22:50:00",28,2,97
3484,"Atlas-SLV3 Agena-D | KH-7 Gambit 4037",,"1967-05-22 18:30:00",49,2,83
3485,"Voskhod | Cosmos 161",,"1967-05-22 14:00:00",28,2,113
3486,"Tsyklon | Cosmos 160",,"1967-05-17 16:05:00",28,2,88
3487,"Cosmos-3M (11K65M) | Cosmos 158",,"1967-05-15 11:00:00",28,2,14
3488,"Vostok-2 | Cosmos 157",,"1967-05-12 10:30:00",28,2,97
3489,"Atlas-SLV3 Agena-D | Lunar Orbiter 4",,"1967-05-04 22:25:00",49,2,102
3490,"Titan IIIC | OPS-6638, OPS-6679, ORS-4, OV5-1, OV5-3",,"1967-04-28 10:01:00",7,2,106
3491,"Vostok-2M | Cosmos 156",,"1967-04-27 12:50:00",28,2,113
3492,"Scout B | San Marco 2",,"1967-04-26 10:06:00",37,2,1
3493,"Soyuz | Soyuz 1",,"1967-04-23 00:35:00",28,2,97
3494,"Atlas-LV3C Centaur-D | Surveyor 3",,"1967-04-17 07:05:00",49,2,18
3495,"Voskhod | Cosmos 155",,"1967-04-12 10:51:00",28,2,97
3496,"Vostok-2 | Cosmos 153",,"1967-04-04 14:00:00",28,2,113
3497,"Cosmos-2I (63SM) | Cosmos 152",,"1967-03-25 06:59:00",28,2,120
3498,"Cosmos-3 (11K65) | Cosmos 151",,"1967-03-24 11:50:00",28,2,76
3499,"Voskhod | Cosmos 150",,"1967-03-22 12:44:00",28,2,113
3500,"Cosmos-2I (63SM) | Cosmos 149",,"1967-03-21 10:07:00",28,2,92
3501,"Cosmos-2I (63SM) | Cosmos 148",,"1967-03-16 17:30:00",28,2,120
3502,"Vostok-2 | Cosmos 147",,"1967-03-13 12:10:00",28,2,113
3503,"Proton K/Block D | Cosmos 146",,"1967-03-10 11:30:00",28,2,35
3504,"Cosmos-2I (63SM) | Cosmos 145",,"1967-03-03 06:44:00",28,2,92
3505,"Vostok-2M | Cosmos 144",,"1967-02-28 14:34:00",28,2,113
3506,"Titan IIIB | OPS 4204",59,"1967-02-24 19:55:00",33,2,7
3507,"Diamant A | Diad?ªme 2",,"1967-02-15 10:06:00",26,2,67
3508,"Cosmos-2I (63SM) | Cosmos 142",,"1967-02-14 10:04:00",28,2,92
3509,"Voskhod | Cosmos 141",,"1967-02-08 10:19:00",28,2,113
3510,"Soyuz | Cosmos 140",,"1967-02-07 13:20:00",28,2,97
3511,"Atlas-SLV3 Agena-D | Lunar Orbiter 3",,"1967-02-05 01:17:00",49,2,102
3512,"Atlas-SLV3 Agena-D | KH-7 Gambit 4036",,"1967-02-02 20:00:00",49,2,83
3513,"Tsyklon | Cosmos 139",,"1967-01-25 13:55:00",28,2,46
3514,"Vostok-2 | Cosmos 138",,"1967-01-19 12:39:00",28,2,113
3515,"Titan IIIC | OPS 9321-9328",,"1967-01-18 14:19:00",7,2,106
3516,"Cosmos-2I (63S1) | Cosmos 137",,"1966-12-21 13:11:00",28,2,92
3517,"Molniya-M /Block L | Luna 13",,"1966-12-21 10:17:00",28,2,97
3518,"Vostok-2 | Cosmos 136",,"1966-12-19 12:01:00",28,2,113
3519,"Titan IIIB | OPS 8968",59,"1966-12-14 18:14:00",33,2,7
3520,"Cosmos-2I (63SM) | Cosmos 135",,"1966-12-12 20:37:00",28,2,92
3521,"Atlas-D OV1 | OV1-9/OV1-10",,"1966-12-11 21:10:00",49,2,82
3522,"Atlas-SLV3 Agena-D | ATS-1",,"1966-12-07 02:12:00",49,2,51
3523,"Atlas-SLV3 Agena-D | KH-7 Gambit 4035",,"1966-12-05 21:09:00",49,2,83
3524,"Voskhod | Cosmos 134",,"1966-12-03 08:15:00",28,2,119
3525,"Soyuz | Cosmos 133",,"1966-11-28 11:00:00",28,2,119
3526,"Vostok-2 | Cosmos 132",,"1966-11-19 08:00:00",28,2,119
3527,"Voskhod | Cosmos 131",,"1966-11-12 09:51:00",28,2,113
3528,"Titan II GLV | Gemini XII",,"1966-11-11 20:46:00",38,2,112
3529,"Atlas-SLV3 Agena-D | GATV 5001",,"1966-11-11 19:08:00",49,2,79
3530,"Atlas-SLV3 Agena-D | Lunar Orbiter 2",,"1966-11-06 23:21:00",49,2,102
3531,"Titan IIIC | Gemini B, OV4-3, &  OV4-1R/T",,"1966-11-03 13:50:00",7,2,127
3532,"Atlas-SLV3 Agena-D | KH-7 Gambit 4034",,"1966-11-02 20:23:00",49,2,83
3533,"Atlas-LV3C Centaur-D | Surveyor SD-4",,"1966-10-26 11:12:00",49,2,18
3534,"Molniya-M /Block L | Luna 12",,"1966-10-22 08:38:00",28,2,119
3535,"Voskhod | Cosmos 130",,"1966-10-20 08:46:00",28,2,119
3536,"Molniya | Molniya-1 n†­7",,"1966-10-20 07:50:00",28,2,97
3537,"Vostok-2 | Cosmos 129",,"1966-10-14 12:13:00",28,2,113
3538,"Atlas-SLV3 Agena-D | KH-7 Gambit 4033",,"1966-10-12 19:15:00",49,2,83
3539,"Atlas-SLV3 Agena-D | Midas 12",,"1966-10-05 22:00:00",49,2,10
3540,"Titan IIIB | OPS 4096",59,"1966-09-28 19:12:00",33,2,7
3541,"Atlas-LV3C Centaur-D | Surveyor 2",,"1966-09-20 12:32:00",49,2,93
3542,"Atlas-SLV3 Agena-D | KH-7 Gambit 4032",,"1966-09-16 17:59:00",49,2,83
3543,"Titan II GLV | Gemini XI",,"1966-09-12 14:42:00",38,2,112
3544,"Atlas-SLV3 Agena-D | GATV 5006",,"1966-09-12 13:05:00",49,2,79
3545,"Voskhod | Cosmos 128",,"1966-08-27 09:50:00",28,2,119
3546,"Saturn IB | AS-202",,"1966-08-25 17:15:00",38,2,75
3547,"Molniya-M /Block L | Luna 11",,"1966-08-24 08:09:00",28,2,119
3548,"Atlas-SLV3 Agena-D | Midas 11",,"1966-08-19 19:30:00",49,2,10
3549,"Atlas-SLV3 Agena-D | KH-7 Gambit 4031",,"1966-08-16 18:30:00",49,2,83
3550,"Atlas-SLV3 Agena-D | Lunar Orbiter 1",,"1966-08-10 19:26:00",49,2,102
3551,"Voskhod | Cosmos 127",,"1966-08-08 11:29:00",28,2,119
3552,"Titan IIIB | KH-8",59,"1966-07-29 18:43:00",33,2,7
3553,"Voskhod | Cosmos 126",,"1966-07-28 10:50:00",28,2,119
3554,"Vostok-2A | Cosmos 125",,"1966-07-20 08:58:00",28,2,119
3555,"Titan II GLV | Gemini X",,"1966-07-18 22:20:00",38,2,112
3556,"Atlas-SLV3 Agena-D | GATV 5005",,"1966-07-18 20:39:00",49,2,79
3557,"Voskhod | Cosmos 124",,"1966-07-14 10:25:00",28,2,119
3558,"Atlas-SLV3 Agena-D | KH-7 Gambit 4030",,"1966-07-12 17:57:00",49,2,83
3559,"Cosmos-2I (63S1) | Cosmos 123",,"1966-07-08 05:31:00",28,2,92
3560,"Proton | Proton-3",,"1966-07-06 12:57:00",28,2,81
3561,"Saturn IB | AS-203",,"1966-07-05 14:53:00",38,2,20
3562,"Vostok-2M | Cosmos 122",,"1966-06-25 10:18:00",28,2,119
3563,"Voskhod | Cosmos 121",,"1966-06-17 11:00:00",28,2,113
3564,"Titan IIIC | OPS 9311-9317 & GGTS-1",,"1966-06-16 14:00:00",7,2,106
3565,"Voskhod | Cosmos 120",,"1966-06-08 11:00:00",28,2,119
3566,"Atlas-SLV3 Agena-B | OGO-3",,"1966-06-07 02:48:00",49,2,51
3567,"Atlas-SLV3 Agena-D | KH-7 Gambit 4029",,"1966-06-03 19:25:00",49,2,83
3568,"Atlas SLV-3 | ATDA",,"1966-06-01 15:00:00",49,2,79
3569,"Atlas-LV3C Centaur-D | Surveyor 1",,"1966-05-30 14:41:00",49,2,93
3570,"Cosmos-2I (63SM) | Cosmos 119",,"1966-05-24 05:30:00",28,2,92
3571,"Atlas-SLV3 Agena-D | KH-7 Gambit 4028",,"1966-05-14 18:30:00",49,2,83
3572,"Vostok-2M | Cosmos 118",,"1966-05-11 14:10:00",28,2,119
3573,"Vostok-2 | Cosmos 117",,"1966-05-06 10:58:00",28,2,119
3574,"Cosmos-2I (63SM) | Cosmos 116",,"1966-04-26 10:04:00",28,2,92
3575,"Molniya | Molniya-1 n†­6",,"1966-04-25 07:10:00",28,2,119
3576,"Vostok-2 | Cosmos 115",,"1966-04-20 10:40:00",28,2,119
3577,"Atlas-SLV3 Agena-D | KH-7 Gambit 4027",,"1966-04-19 19:12:00",49,2,83
3578,"Atlas-SLV3B Agena-D | OAO-1",,"1966-04-08 19:35:00",49,2,51
3579,"Voskhod | Cosmos 114",,"1966-04-06 11:40:00",28,2,113
3580,"Molniya-M /Block L | Luna 10",,"1966-03-31 10:48:00",28,2,119
3581,"Atlas-D OV1 | OV1-4/OV1-5",,"1966-03-30 09:20:00",49,2,82
3582,"Voskhod | Cosmos 113",,"1966-03-21 09:40:00",28,2,119
3583,"Atlas-SLV3 Agena-D | KH-7 Gambit 4026",,"1966-03-18 20:30:00",49,2,83
3584,"Vostok-2 | Cosmos 112",,"1966-03-17 10:28:00",28,2,113
3585,"Atlas-SLV3 Agena-D | GATV 5003",,"1966-03-16 15:00:00",49,2,79
3586,"Saturn IB | AS-201",,"1966-02-26 16:12:00",38,2,75
3587,"Voskhod | Cosmos 110",,"1966-02-22 20:09:00",28,2,119
3588,"Voskhod | Cosmos 109",,"1966-02-19 08:49:00",28,2,119
3589,"Diamant A | Diapason",,"1966-02-17 07:33:00",26,2,67
3590,"Atlas-SLV3 Agena-D | KH-7 Gambit 4025",,"1966-02-15 13:04:00",49,2,83
3591,"Cosmos-2I (63S1) | Cosmos 108",,"1966-02-11 18:00:00",28,2,92
3592,"Vostok-2 | Cosmos 107",,"1966-02-10 08:40:00",28,2,119
3593,"Molniya-M /Block L | Luna 9",,"1966-01-31 11:45:00",28,2,119
3594,"Cosmos-2I (63SM) | Cosmos 106",,"1966-01-25 12:28:00",28,2,92
3595,"Vostok-2 | Cosmos 105",,"1966-01-22 08:30:00",28,2,119
3596,"Atlas-SLV3 Agena-D | KH-7 Gambit 4024",,"1966-01-19 20:10:00",49,2,83
3597,"Cosmos-1 (65S3) | Cosmos 103",,"1965-12-28 12:30:00",28,2,76
3598,"Vostok-2A | Cosmos 102",,"1965-12-27 22:24:00",28,2,119
3599,"Cosmos-2I (63S1) | Cosmos 101",,"1965-12-21 06:14:00",28,2,92
3600,"Vostok-2M | Cosmos 100",,"1965-12-17 02:20:00",28,2,119
3601,"Titan II GLV | Gemini VI-A",,"1965-12-15 13:37:00",38,2,112
3602,"Vostok-2 | Cosmos 99",,"1965-12-10 08:10:00",28,2,119
3603,"Titan II GLV | Gemini VII",,"1965-12-04 19:30:00",38,2,112
3604,"Molniya | Luna 8",,"1965-12-03 10:46:00",28,2,119
3605,"Vostok-2 | Cosmos 98",,"1965-11-27 08:20:00",28,2,119
3606,"Diamant A | Ast??rix",,"1965-11-26 14:47:00",26,2,67
3607,"Cosmos-2I (63SM) | Cosmos 97",,"1965-11-26 12:14:00",28,2,92
3608,"Molniya | Venera 3",,"1965-11-16 04:19:00",28,2,119
3609,"Molniya | Venera 2",,"1965-11-12 05:02:00",28,2,119
3610,"Atlas-SLV3 Agena-D | KH-7 Gambit 4023",,"1965-11-08 19:26:00",49,2,83
3611,"Cosmos-2I (63SM) | Cosmos 95",,"1965-11-04 05:31:00",28,2,92
3612,"Proton | Proton-2",,"1965-11-02 12:29:00",28,2,81
3613,"Voskhod | Cosmos 94",,"1965-10-28 08:15:00",28,2,119
3614,"Cosmos-2I (63SM) | Cosmos 93",,"1965-10-19 05:44:00",28,2,92
3615,"Voskhod | Cosmos 92",,"1965-10-16 08:14:00",28,2,119
3616,"Molniya | Molniya-1 n†­4",,"1965-10-14 06:00:00",28,2,97
3617,"Atlas-D OV1 | OV1-2",,"1965-10-05 09:07:00",49,2,82
3618,"Molniya-M /Block L | Luna 7",,"1965-10-04 07:55:00",28,2,97
3619,"Atlas-SLV3 Agena-D | KH-7 Gambit 4022",,"1965-09-30 19:20:00",49,2,83
3620,"Voskhod | Cosmos 91",,"1965-09-23 09:00:00",28,2,119
3621,"Cosmos-1 (65S3) | Cosmos 86 to 90",,"1965-09-18 07:59:00",28,2,76
3622,"Voskhod | Cosmos 85",,"1965-09-09 09:30:00",28,2,119
3623,"Cosmos-1 (65S3) | Cosmos 80 to 84",,"1965-09-03 03:31:00",28,2,76
3624,"Voskhod | Cosmos 79",,"1965-08-25 10:10:00",28,2,97
3625,"Titan II GLV | Gemini V",,"1965-08-21 13:59:00",38,2,112
3626,"Vostok-2 | Cosmos 78",,"1965-08-14 10:56:00",28,2,119
3627,"Atlas-LV3C Centaur-D | Surveyor SD-2",,"1965-08-11 14:31:00",49,2,18
3628,"Atlas-SLV3 Agena-D | KH-7 Gambit 4021",,"1965-08-03 19:12:00",49,2,83
3629,"Voskhod | Cosmos 77",,"1965-08-03 11:00:00",28,2,119
3630,"Saturn I | A-105",,"1965-07-30 13:00:00",38,2,20
3631,"Cosmos-2I (63S1) | Cosmos 76",,"1965-07-23 04:33:00",28,2,92
3632,"Atlas-LV3 Agena-D | Vela 3A/3B",,"1965-07-20 08:27:00",49,2,102
3633,"Molniya | Zond 3",,"1965-07-18 14:38:00",28,2,97
3634,"Proton | Proton-1",,"1965-07-16 11:16:00",28,2,81
3635,"Cosmos-1 (65S3) | Cosmos 71 to 75",,"1965-07-16 03:31:00",28,2,76
3636,"Cosmos-2I (63S1) | Cosmos 70",,"1965-07-02 06:30:00",28,2,92
3637,"Atlas-SLV3 Agena-D | KH-7 Gambit 4019",,"1965-06-25 19:30:00",49,2,83
3638,"Voskhod | Cosmos 69",,"1965-06-25 09:45:00",28,2,97
3639,"Titan IIIC | Transtage 5",,"1965-06-18 14:00:00",7,2,127
3640,"Vostok-2 | Cosmos 68",,"1965-06-15 09:43:00",28,2,119
3641,"Molniya | Luna 6",,"1965-06-08 07:41:00",28,2,97
3642,"Titan II GLV | Gemini IV",,"1965-06-03 15:15:00",38,2,112
3643,"Atlas-SLV3 Agena-D | KH-7 Gambit 4018",,"1965-05-27 19:30:00",49,2,83
3644,"Voskhod | Cosmos 67",,"1965-05-25 10:50:00",28,2,119
3645,"Saturn I | A-104",,"1965-05-25 07:35:00",38,2,20
3646,"Molniya | Luna 5",,"1965-05-09 07:45:00",28,2,97
3647,"Vostok-2 | Cosmos 66",,"1965-05-07 09:29:00",28,2,119
3648,"Titan IIIA | LES 2 & LCS 1",63.23,"1965-05-06 15:00:00",33,2,47
3649,"Atlas-SLV3 Agena-D | KH-7 Gambit 4017",,"1965-04-28 20:17:00",49,2,83
3650,"Molniya | Molniya-1 n†­3",,"1965-04-23 01:55:00",28,2,97
3651,"Voskhod | Cosmos 65",,"1965-04-17 09:50:00",28,2,119
3652,"Atlas-SLV3 Agena-D | SNAPSHOT",,"1965-04-03 21:25:00",49,2,83
3653,"Vostok-2 | Cosmos 64",,"1965-03-25 10:00:00",28,2,119
3654,"Titan II GLV | Gemini 3",,"1965-03-23 14:24:00",38,2,112
3655,"Atlas-LV3 Agena-B | Ranger 9",,"1965-03-21 21:37:00",49,2,51
3656,"Voskhod | Voskhod 2",,"1965-03-18 07:00:00",28,2,97
3657,"Cosmos-1 (65S3) | Cosmos 61, 62 & 63",,"1965-03-15 11:00:00",28,2,76
3658,"Atlas-SLV3 Agena-D | KH-7 Gambit 4016",,"1965-03-12 19:25:00",49,2,7
3659,"Molniya | Cosmos 60",,"1965-03-12 09:36:00",28,2,97
3660,"Voskhod | Cosmos 59",,"1965-03-07 08:59:00",28,2,119
3661,"Vostok-2M | Cosmos 58",,"1965-02-26 05:01:00",28,2,119
3662,"Voskhod | Cosmos 57",,"1965-02-22 07:30:00",28,2,97
3663,"Cosmos-1 (65S3) | Cosmos 54, 55 & 56",,"1965-02-21 11:00:00",28,2,76
3664,"Atlas-LV3 Agena-B | Ranger 8",,"1965-02-17 17:05:00",49,2,51
3665,"Saturn I | A-103",,"1965-02-16 14:37:00",38,2,20
3666,"Titan IIIA | LES 1",63.23,"1965-02-11 15:19:00",33,2,47
3667,"Cosmos-2I (63S1) | Cosmos 53",,"1965-01-30 09:36:00",28,2,92
3668,"Atlas-SLV3 Agena-D | KH-7 Gambit 4015",,"1965-01-23 20:09:00",49,2,7
3669,"Titan II GLV | Gemini 2",,"1965-01-19 14:04:00",38,2,112
3670,"Vostok-2 | Cosmos 52",,"1965-01-11 09:29:00",28,2,119
3671,"Titan IIIA | Transtage 2",63.23,"1964-12-10 16:52:00",33,2,47
3672,"Cosmos-2I (63S1) | Cosmos 51",,"1964-12-09 23:02:00",28,2,92
3673,"Atlas-SLV3 Agena-D | KH-7 Gambit 4014",,"1964-12-04 18:57:00",49,2,83
3674,"Molniya | Zond 2",,"1964-11-30 13:12:00",28,2,97
3675,"Atlas-LV3 Agena-D | Mariner 4",,"1964-11-28 14:22:00",49,2,51
3676,"Vostok-2 | Cosmos 50",,"1964-10-28 10:40:00",28,2,119
3677,"Cosmos-2I (63S1) | Cosmos 49",,"1964-10-24 05:16:00",28,2,98
3678,"Atlas-LV3 Agena-D | KH-7 Gambit 4013",,"1964-10-23 18:30:00",49,2,7
3679,"Vostok-2 | Cosmos 48",,"1964-10-14 10:00:00",28,2,119
3680,"Voskhod | Voskhod 1",,"1964-10-12 07:30:00",28,2,97
3681,"Voskhod | Cosmos 47",,"1964-10-06 07:00:00",28,2,97
3682,"Vostok-2 | Cosmos 46",,"1964-09-24 12:04:00",28,2,119
3683,"Atlas-SLV3 Agena-D | KH-7 Gambit 4011",,"1964-09-23 13:10:00",49,2,83
3684,"Saturn I | A-102",,"1964-09-18 16:22:00",38,2,20
3685,"Voskhod | Cosmos 45",,"1964-09-13 09:45:00",28,2,97
3686,"Atlas-LV3 Agena-B | OGO 1",,"1964-09-05 01:23:00",49,2,51
3687,"Vostok-2M | Cosmos 44",,"1964-08-28 16:00:00",28,2,119
3688,"Cosmos-2I (63S1) | Cosmos 42 & 43",,"1964-08-22 11:02:00",28,2,98
3689,"Molniya | Cosmos 41",,"1964-08-22 07:21:00",28,2,97
3690,"Cosmos-1 (65S3) | Cosmos 38, 39 & 40",,"1964-08-18 09:15:00",28,2,76
3691,"Atlas-SLV3 Agena-D | KH-7 Gambit 4010",,"1964-08-14 22:00:00",49,2,83
3692,"Vostok-2 | Cosmos 37",,"1964-08-14 09:30:00",28,2,119
3693,"Cosmos-2I (63S1) | Cosmos 36",,"1964-07-30 03:36:00",28,2,98
3694,"Atlas-LV3 Agena-B | Ranger 7",,"1964-07-28 16:50:00",49,2,51
3695,"Atlas-LV3 Agena-D | Vela 2A/2B",,"1964-07-17 02:37:00",49,2,102
3696,"Vostok-2 | Cosmos 35",,"1964-07-15 11:27:00",28,2,119
3697,"Vostok | Elektron 3 & 4",,"1964-07-10 00:00:00",28,2,97
3698,"Atlas-LV3 Agena-D | KH-7 Gambit 4009",,"1964-07-06 18:51:00",49,2,7
3699,"Voskhod | Cosmos 34",,"1964-07-01 11:00:00",28,2,97
3700,"Vostok-2 | Cosmos 33",,"1964-06-23 10:00:00",28,2,119
3701,"Vostok-2 | Cosmos 32",,"1964-06-10 11:00:00",28,2,119
3702,"Cosmos-2I (63S1) | Cosmos 31",,"1964-06-06 06:00:00",28,2,98
3703,"Saturn I | A-101",,"1964-05-28 17:07:00",38,2,20
3704,"Atlas-LV3 Agena-D | KH-7 Gambit 4008",,"1964-05-19 19:21:00",49,2,7
3705,"Voskhod | Cosmos 30",,"1964-05-18 09:42:00",28,2,97
3706,"Vostok-2 | Cosmos 29",,"1964-04-25 10:21:00",28,2,119
3707,"Atlas-LV3 Agena-D | KH-7 Gambit 4007",,"1964-04-23 16:19:00",49,2,7
3708,"Poliot | Poliot-2",,"1964-04-12 09:31:00",28,2,97
3709,"Titan II GLV | Gemini 1",,"1964-04-08 16:01:00",38,2,112
3710,"Vostok-2 | Cosmos 28",,"1964-04-04 09:45:00",28,2,119
3711,"Molniya | Zond 1",,"1964-04-02 02:42:00",28,2,97
3712,"Cosmos-2I (63S1) | Cosmos 26",,"1964-03-18 15:07:00",28,2,98
3713,"Atlas-LV3 Agena-D | KH-7 Gambit 4006",,"1964-03-11 20:14:00",49,2,7
3714,"Cosmos-2I (63S1) | Cosmos 25",,"1964-02-27 13:26:00",28,2,98
3715,"Atlas-LV3 Agena-D | KH-7 Gambit 4005",,"1964-02-25 18:59:00",49,2,7
3716,"Atlas-LV3 Agena-B | Ranger 6",,"1964-01-30 15:49:00",49,2,51
3717,"Vostok | Elektron 1 & 2",,"1964-01-30 09:45:00",28,2,97
3718,"Saturn I | SA-5",,"1964-01-29 16:25:00",38,2,75
3719,"Scout X-4 | Explorer 19 (AD-A)",,"1963-12-19 18:49:00",38,2,122
3720,"Vostok-2 | Cosmos 24",,"1963-12-19 09:28:00",28,2,97
3721,"Atlas-LV3 Agena-D | KH-7 Gambit 4004",,"1963-12-18 21:45:00",49,2,7
3722,"Cosmos-2I (63S1) | Cosmos 23",,"1963-12-13 14:15:00",28,2,98
3723,"Atlas-LV3C Centaur-B | AC-2 (Test Vehicle)",,"1963-11-27 19:03:00",49,2,93
3724,"Voskhod | Cosmos 22",,"1963-11-16 10:34:00",28,2,97
3725,"Molniya | Cosmos 21",,"1963-11-11 06:23:00",28,2,97
3726,"Poliot | Poliot-1",,"1963-11-01 08:56:00",28,2,97
3727,"Atlas-LV3 Agena-D | KH-7 Gambit 4003",,"1963-10-25 18:59:00",49,2,7
3728,"Vostok-2 | Cosmos 20",,"1963-10-18 09:29:00",28,2,97
3729,"Atlas-LV3 Agena-D | Vela 1A/1B",,"1963-10-17 02:37:00",49,2,102
3730,"Atlas-LV3 Agena-D | KH-7 Gambit 4002",,"1963-09-06 19:30:00",49,2,7
3731,"Cosmos-2I (63S1) | Cosmos 19",,"1963-08-06 06:00:00",28,2,98
3732,"Atlas-LV3 Agena-B | Midas 9",,"1963-07-19 03:51:00",49,2,10
3733,"Atlas-LV3 Agena-D | KH-7 Gambit 4001",,"1963-07-12 20:46:00",49,2,7
3734,"Scout X-4 | CRL-1 (GRS)",,"1963-06-28 21:19:00",33,2,122
3735,"Vostok | Vostok 6",,"1963-06-16 09:29:00",28,2,97
3736,"Scout X-3 | Transit-5A 3",,"1963-06-16 01:49:00",33,2,122
3737,"Vostok | Vostok 5",,"1963-06-14 11:58:00",28,2,97
3738,"Vostok-2 | Cosmos 18",,"1963-05-24 10:34:00",28,2,97
3739,"Cosmos-2I (63S1) | Cosmos 17",,"1963-05-22 03:00:00",28,2,98
3740,"Atlas-D Mercury | Faith 7 (MA-9)",,"1963-05-15 13:04:00",38,2,79
3741,"Atlas-LV3 Agena-B | Midas 7",,"1963-05-09 20:06:00",49,2,10
3742,"Vostok-2 | Cosmos 16",,"1963-04-28 08:49:00",28,2,97
3743,"Vostok-2 | Cosmos 15",,"1963-04-22 08:30:00",28,2,97
3744,"Cosmos-2I (63S1) | Cosmos 14",,"1963-04-13 11:00:00",28,2,98
3745,"Molniya | Luna 4",,"1963-04-02 08:04:00",28,2,97
3746,"Vostok-2 | Cosmos 13",,"1963-03-21 08:30:00",28,2,97
3747,"Scout X-3M | DSAP-1 F3 (Program 35)",,"1963-02-19 16:33:00",33,2,122
3748,"Vostok-2 | Cosmos 12",,"1962-12-22 09:24:00",28,2,97
3749,"Scout X-3 | Transit-5A 1",,"1962-12-19 01:25:00",33,2,122
3750,"Scout X-3 | Explorer 16 (S-55B)",,"1962-12-16 14:33:00",38,2,129
3751,"Thor DM-21 Agena-D | FTV 1156",,"1962-12-14 21:26:00",33,2,58
3752,"Delta B | Relay 1",,"1962-12-13 23:30:00",33,2,36
3753,"Thor DM-21 Agena-D | Injun 3 & Others",,"1962-12-13 04:07:00",33,2,109
3754,"Thor DM-21 Agena-D | FTV 1155",,"1962-12-04 21:30:00",33,2,109
3755,"Thor DM-21 Agena-B | FTV 1135",,"1962-11-24 22:01:00",33,2,16
3756,"Atlas-LV3 Agena-B | Samos 11",,"1962-11-11 20:17:00",49,2,70
3757,"Thor DM-21 Agena-B | FTV 1136",,"1962-11-05 22:04:00",33,2,16
3758,"Molniya | Mars 1",,"1962-11-01 16:14:00",28,2,97
3759,"Thor-DM21 Ablestar | ANNA 1B",,"1962-10-31 08:08:00",33,2,36
3760,"Delta A | Explorer 15",,"1962-10-27 23:15:00",33,2,77
3761,"Thor DM-21 Agena-D | STARAD",,"1962-10-26 16:14:00",33,2,94
3762,"Cosmos-2I (63S1) | Cosmos 11",,"1962-10-20 04:00:00",28,2,98
3763,"Atlas-LV3 Agena-B | Ranger 5",,"1962-10-18 16:59:00",49,2,51
3764,"Vostok-2 | Cosmos 10",,"1962-10-17 09:00:00",28,2,97
3765,"Thor DM-21 Agena-B | FTV 1134",,"1962-10-09 18:35:00",33,2,16
3766,"Atlas-D Mercury | Sigma 7 (MA-8)",,"1962-10-03 09:13:00",38,2,79
3767,"Delta A | Explorer 14",,"1962-10-02 22:11:00",33,2,77
3768,"Thor DM-21 Agena-D | FTV 1154",,"1962-09-29 23:34:00",33,2,94
3769,"Thor DM-21 Agena-B | Alouette 1 & TAVE",,"1962-09-29 06:05:00",33,2,109
3770,"Vostok-2 | Cosmos 9",,"1962-09-27 09:40:00",28,2,97
3771,"Thor DM-19 Delta | TIROS-6",,"1962-09-18 08:53:00",33,2,36
3772,"Thor DM-21 Agena-B | FTV 1133 & ERS-2",,"1962-09-17 23:46:00",33,2,16
3773,"Thor DM-21 Agena-B | FTV 1132",,"1962-09-01 20:39:00",33,2,58
3774,"Thor DM-21 Agena-D | FTV 1153",,"1962-08-29 01:00:00",33,2,94
3775,"Atlas-LV3 Agena-B | Mariner 2",,"1962-08-27 06:53:00",49,2,51
3776,"Scout X-2M | DSAP-1 F2 (Program 35)",,"1962-08-23 11:44:00",33,2,122
3777,"Cosmos-2I (63S1) | Cosmos 8",,"1962-08-18 15:00:00",28,2,98
3778,"Vostok | Vostok 4",,"1962-08-12 08:02:00",28,2,97
3779,"Vostok | Vostok 3",,"1962-08-11 08:30:00",28,2,97
3780,"Atlas-LV3 Agena-B | Samos 10",,"1962-08-05 17:59:00",49,2,70
3781,"Thor DM-21 Agena-D | FTV 1152",,"1962-08-02 00:17:00",33,2,109
3782,"Vostok-2 | Cosmos 7",,"1962-07-28 09:18:00",28,2,97
3783,"Thor DM-21 Agena-B | FTV 1131",,"1962-07-28 00:30:00",33,2,16
3784,"Thor DM-21 Agena-B | FTV 1130",,"1962-07-21 00:56:00",33,2,58
3785,"Atlas-LV3 Agena-B | Samos 9",,"1962-07-18 20:15:00",49,2,70
3786,"Thor DM-19 Delta | Telstar 1",,"1962-07-10 08:35:00",33,2,77
3787,"Cosmos-2I (63S1) | Cosmos 6",,"1962-06-30 16:00:00",28,2,98
